['Van Morrison - Brown Eyed Girl'],https://www.youtube.com/watch?v=UfmkgQRmmeE
['Various Artists - No Time (Pilooski Edit)'],https://www.youtube.com/watch?v=kp3aWmUjm30
['Venetian Snares - Hajnal'],https://www.youtube.com/watch?v=FbJ63spk48s
['Venetian Snares - Szerencsetlen'],https://www.youtube.com/watch?v=vg52OSGmg7g
['Violent Femmes - Blister In The Sun (Remastered Album Version)'],https://www.youtube.com/watch?v=GCUOd3ly7tA
['Vitalic - La Rock 01'],https://www.youtube.com/watch?v=XGOaXphpT7w
['Vitalic - Polkamatic'],https://www.youtube.com/watch?v=uVNqTBF5Zyo
['Wagon Christ - Bend Over'],https://www.youtube.com/watch?v=Kge3RKLn5RU
['War - Cisco Kid'],https://www.youtube.com/watch?v=iu_YVswb3p4
['Weezer - Aint Got Nobody'],https://www.youtube.com/watch?v=Fd-aMEvsRus
['Weezer - Back To The Shack'],https://www.youtube.com/watch?v=3H89GXU9OeU
['Weezer - Go Away'],https://www.youtube.com/watch?v=pnTIsubYbCU
['Weezer - Island In The Sun'],https://www.youtube.com/watch?v=erG5rgNYSdk
['Wheatus - Teenage Dirtbag'],https://www.youtube.com/watch?v=FC3y9llDXuM
['White Denim - Ha Ha Ha Ha (Yeah)'],https://www.youtube.com/watch?v=F6iXz7WQADE
['William Orbit - Ogive No.1'],https://www.youtube.com/watch?v=A4vbf2UILrA
['Williams Fairey Brass Band - Pacific 202'],https://www.youtube.com/watch?v=RDBTlXeWVz8
['Wolfmother - Woman'],https://www.youtube.com/watch?v=tQPNredrDO0
['X-Press 2 - Lazy - Original'],https://www.youtube.com/watch?v=_wrKobuDpgA
['X-Press 2  David Byrne - Lazy (feat. David Byrne)'],https://www.youtube.com/watch?v=qB_I1YBAozE
['Xinon - Plug-In Trance - Sabrepulse Remix'],https://www.youtube.com/watch?v=3zuhZArx1KA
['Yellow Magic Orchestra - Rydeen - Original Mix'],https://www.youtube.com/watch?v=SVRoaQpXZpI
['Yellow Magic Orchestra - Technopolis - Original Mix'],https://www.youtube.com/watch?v=zFADf3CW8zI
['Young MC - Know How'],https://www.youtube.com/watch?v=wck6YaZytmM
['Zero 7 - I Have Seen'],https://www.youtube.com/watch?v=Z7iRBhwizKI
['Zombie Nation - Kernkraft 400 - DJ Gius Mix  Radio Edit'],https://www.youtube.com/watch?v=sYZnsz1T0ZM
['Zombie Nation - Momplays - Original Mix'],https://www.youtube.com/watch?v=eZGZ7bIAsUE
['deadmau5  Kaskade - I Remember'],https://www.youtube.com/watch?v=zK1mLIeXwsQ
['t.99 - Anasthasia - Out Of History Mix'],https://www.youtube.com/watch?v=ELY3xd95qeM
['u-Ziq - Brace Yourself Jason'],https://www.youtube.com/watch?v=UN_9nB37O_U
